id,level,profile,stack,experience,salary,location,comments
2a318bd0c4a49ed325d1df0f0c8eeb24,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,20.0,A Coruña,
2e976f596328d4c2724f0438b628e996,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,30.0,A Coruña,
e07cfaac90cc2e44c8c01d32f9541a0f,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",6.0,35.0,A Coruña,
d1fcd98238f911cf074f9555794bdb77,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,A Coruña,
5a16ed7e33ebf1eb149f82c2eba79619,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,34.0,A Coruña,
e67ea018eb3c7c9c8110dbfe01dab09b,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,29.0,A Coruña,
6257527c634b985a25f331bc00af601a,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",7.0,36.0,A Coruña,
1710d08d1b78433782c1473eb66656ce,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,22.0,A Coruña,
cbee0392e1f7ff4aae6a4c8410550947,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows, unix",2.0,20.0,A Coruña,
09a49fbea06ea6808a3cfea8622fa17f,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",5.0,45.0,A Coruña,
f67fa721699c7709fe2f811aa49d99f0,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows, unix",2.0,20.0,A Coruña,
02643b426e16947f0430e8380f137d95,senior,Programmer,".NET, .NET Core, angular, bootstrap, SQL, visual basic, mongodb, javascript ",5.0,28.0,A Coruña,
95c3c5c6df29dbeb8ae77877586c5c32,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.0,27.0,A Coruña,
895312edd0ff68ea95db8838f88b83bc,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.0,28.0,A Coruña,
1bc6b6286bad1a8ccede15e120ee19ad,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,29.0,A Coruña,
7534d309ea13c45b86d82e383daffa85,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",3.0,24.0,A Coruña,
7aa88920fd32ad38e0149b01e68ca811,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,28.0,A Coruña,
1908851f7bbe79e6310ee8786f906ee5,junior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",2.0,21.0,A Coruña,
49015d9d1368348d3deb9d55906b5ad5,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,32.0,A Coruña,
5ced58439d4049ffa7013b8798f346f7,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",3.0,28.0,A Coruña,
44481232985fd073fd68dbe42842370e,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",3.5,27.0,A Coruña,
e42a62dea3d1f356e46aaa9dbb5d4113,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,21.0,A Coruña,
e90c1f53ba9d7ce7e6aeec73ee6b9282,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,20.0,A Coruña,
ed6b5e4ada58c758f7f2e38b57657e47,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",1.0,16.0,A Coruña,
95fd593ee09253358f38b31a11a3cc01,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",1.5,17.0,A Coruña,
cfbaccecdd16a39adb0934693bde6cf6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,21.0,A Coruña,
84a7fa723be75b2eca7fba79464a6ccb,junior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",2.0,21.0,A Coruña,
19ddee8d5fe6bac2c0e1dc3f6c04d26c,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",6.0,35.0,A Coruña,
d689458e235396e0ca8a852537e2fbcb,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",3.0,22.0,A Coruña,
319ad9cf226c4841a3421036bab6ffde,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows, unix",2.0,18.0,A Coruña,
825179c015a52fef2194a4352810bd09,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",4.0,33.0,A Coruña,
01868440a2e5f7fbc05feef6a08f06fa,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",4.0,32.0,A Coruña,
67ca1cb194e20bc02afbb25a265c30d9,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.0,30.0,A Coruña,
0ac8f83d0e3314d80806536b5135046f,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.5,20.0,A Coruña,
77c91a4109af08e099a6d3dc64b0989c,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",4.0,45.0,A Coruña,
2a7d16d7ea5b822425b92b8156882552,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,27.0,A Coruña,
86759c622d61f22cc9182ba9265adcd5,senior,Programmer,"javascript, nodejs, reactjs, mongodb, HTML5, CSS3, git",3.0,27.0,Valencia,
fc2c7de0ef77f852109ee8959674cc7c,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows, unix",2.0,18.0,Valencia,
c8068b6d58e52efd2f69ea32357fa6c6,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows, unix",2.0,18.0,Valencia,
d7eef8e30c0b2aff86fb5d70f0c3c7c3,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL, microservices",4.0,32.0,Valencia,
c6d7f8ed32a42d5a1d1b4817ab001b9d,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.5,24.0,A Coruña,
e4b2ec816b3c73e601caf50d80717498,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,23.0,Madrid,
0cfbd7defe6d1be3c52816b2156f12d9,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
2a45f5c2fa2e4c90c8d99eab4b45cf15,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,33.0,Valencia,
19ddee8d5fe6bac2c0e1dc3f6c04d26c,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,35.0,Valencia,
e265ebd24d02fc807b6b668943ff20c3,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,34.0,Valencia,
7f88133b3b707b0f0d74dda0d8873f24,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",5.0,29.0,Valencia,
edafb91777ca633da701e2d85bb17c04,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,31.0,Valencia,
7f5b2b4c0ef83ba145c0cc88953e7ed0,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,30.0,Valencia,
221845651deea1941a04d27412c98e4d,junior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",2.0,30.0,Valencia,
4b26e650918030d6551b3f0102f47765,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,40.0,Valencia,
4232d38f93723babf76b1f3e27ffcb57,junior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",2.0,27.0,Valencia,
df26903581523ed240a1f8b06cebad67,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,32.0,Valencia,
bb0d15866626bab9f397c48780164f8d,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,20.0,Valencia,
8e8522e3372f0243f000c8685fa6f3b8,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,35.0,Valencia,
b3d69822a2c7224a0f9d6dee964a41b5,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.0,30.0,Valencia,
17da3fc3ad8c86d858a8df9b2efa938f,junior,Mobile,"android, kotlin, nodejs, reactjs, SQL, android studio, java, web services",2.0,28.0,Valencia,
ad3dcb79f296eb9749904ea22ad4e481,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",1.0,18.0,Valencia,
9d2c57f01c05a3fdf9423178613540eb,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,41.0,Valencia,
aa3dcc80ca05c410ae26824e7d20097e,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,45.0,Valencia,
473e4d2b5def4f1c601c5b866002ad86,junior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",2.5,33.0,Valencia,
5ba534ce95de90577648e675d458edd8,senior,Mobile,"ios, swift, objective-c, cocoa, xcode, jenkins, git, web services, SQL, json",3.0,41.0,Valencia,
abe8ccd8afe97fd6ff8ac1540ee14a73,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,33.0,Valencia,
081d126ab3bf629a9f192828ddfb75e9,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",3.0,29.0,Valencia,
e5aef1d1174e3285aeb573aacd6e4850,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",5.0,33.0,Valencia,
07361b719f8e54df402c3548ede0ea44,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",5.0,35.0,Valencia,
e7b8f88d646eed4d38734a3e1d1319e4,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,27.0,Valencia,
e5866613763be48ec34188f66b878483,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,30.0,Valencia,
73d8c154dd539ffe6bcd8914e0fc1e67,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,32.0,Valencia,
6dde9008aaba9be1d0b5a7baaacc5941,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",4.0,29.5,Valencia,
e6c8e5d438cddfa36dfdfe1691c76d1f,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,30.0,Valencia,
bb05f72fd08b3b73380d42c2cf222440,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
f69adf4727870b060f9c7ece55e373a0,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",4.0,47.0,Madrid,
19a27ace885abb3b5c04b4bdeb19ff74,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
f186ccd6ba18af8a6f02e86fe8460371,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,30.0,Madrid,
149f6b2b5997f5a3137903d8cc7dc9ca,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
9be9e65f56bd352e5c8d134c323709c4,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.5,40.0,Madrid,
b7078662da46704cd6e3f9da3c711e52,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.5,26.0,Madrid,
b5172702218e343da1614fe9e7df6cd5,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,Madrid,
1c5f64417210943bb18317618ba89942,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
a53ac5247daaea7766ef65fbb4491c92,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
ce90fb59eddd9014638301c6ffd38bd1,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
1773a7fe22458eebae04c56411160107,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
31725e0d6f24fd8f42a80786889d6115,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,28.0,Madrid,
7fb6415f2c89c926ea388f69aa6b2f90,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,20.0,Madrid,
4f7e35a24fcbb0d337392d076353e0d9,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,15.0,Madrid,
b8b8c50eb0f2359a08fa01fdb142be1c,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,19.0,Madrid,
c4366114c6c706736cb0cefd1d8c8c84,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,27.0,Madrid,
ac9e760af1e2d989915dbfc630323f36,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid,
e4cd28a475c2d8fc17564a0cc94782af,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,35.0,A Coruña,
1736b4acd5849d78f5d4c08714e5d0ae,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,38.0,A Coruña,
e697058d9f1876dfe83c675076f89215,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,34.0,A Coruña,
e8226251d2a74ab58dca349f6f665cd7,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",1.0,22.0,A Coruña,
a297bbc6c80ae7e0dfcfc827779913a4,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",4.0,50.0,Madrid,
aaad07e84910b9194a8c0af9f2926963,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,24.0,Alicante,
e02a88cd8b5657af97e802c846c7e709,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,24.0,Alicante,
24fe1ccb6d947ecb517e6b2df99b4e64,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,24.0,Alicante,
1d0f911d40545f2203c5ff81f0a39e9d,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,28.0,Alicante,
42f077dd8a2df3916a49708e75a66eff,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,26.0,Alicante,
b7ee0a8c2cecc9c5c20573a25afc0e3d,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",5.0,60.0,Madrid,
f23a07767d9aafa0ac9caacfddabd9c9,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,32.5,Alicante,
a1834ac6de9155c468226fd6d8d374c4,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,31.0,Alicante,
f5c67aabeb198de4cfc131a0ea2ecba6,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,38.0,,
63f845a2bf899a52497f1741f64e998e,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.0,29.0,,
1299fb116dcc935023850ea67796f436,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,36.0,,
1299fb116dcc935023850ea67796f436,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,36.0,,
64664cf4a229d74fa56bdd381fdef889,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.5,35.0,,
b710e01f1d9599a4b6a3476b55b057da,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.0,26.0,,
516b5dc9b3f107295176fd302ee21659,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.0,27.0,,
33ad73558b7580103b69f1779c344427,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",5.0,60.0,,
bf0e4b5f0c1c148e0cb03340a80cfc06,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL, microservices",6.0,46.0,,
6eded69f295794aa1d550e0bfb9cee41,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.0,26.0,,
d698c63b075ae53f0d87ce016bf166d2,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL, microservices",5.0,45.0,,
041ddf090504410593e9b500bf38d04b,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.0,32.5,,
76d0765087a87e584e86f662ce6a8fe9,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL, microservices",6.0,48.0,,
6cf35ff1a120016593d895668f05ede8,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.0,31.5,,
e9adc4fec5585231a88c70b196747d7b,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL, microservices",5.0,42.0,,
d341a0264f94f2ea6a49888f4e0b9815,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",5.0,60.0,,
2ab5b8dc7b84477c103936f6048d524a,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,45.0,,
25d538e2353b260c0d21463469cc8945,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,39.0,,
976282dca3ff96c727b91e1513e5f941,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.0,33.0,,
2879bfb3ed851b7f2ad31a5d599c2ceb,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL, microservices",3.0,30.0,,
b77e522dd717aec090803533935e667f,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.5,42.0,,
d57c381b89bba2f390992a452142e978,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",5.0,50.0,,
01517799cbd9b30d834960c6dd6c81f8,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",3.0,24.0,,
7b53df8fe748393440d2ec4dec15ac2e,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",4.0,30.0,,
b774f69e24dd53fa986c6317b68bc75b,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.0,38.0,,
a0ce9aaed275186b51ad3bd64264bd95,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.5,30.0,,
8d181b054aa7ecdb0fa2e0ca618ef58b,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,30.0,,
2a508b7ab4f7687653b8e24d560fb397,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",5.0,50.0,,
fd2dca3861cb5f4ae6b0bb063b1a19e9,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",6.0,50.0,,
460e0e2eeeae0762b80acbc29f10e68c,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.0,40.0,,
ef620cae8971ecfe517cc13f6f044fb8,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.5,20.0,,
b710e01f1d9599a4b6a3476b55b057da,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.0,25.0,,
b6beced119824275a1c76c4de1ff1a26,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.0,21.0,,
e1113ddb4258f2f1be2e1336f4f87b77,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.0,26.5,,
353c54ad079a0c910535133504ceb207,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.5,30.5,,
a6b9b90c7fc1d8f91eaeca439729469f,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.0,45.0,,
108e3b91b576bbf8084268d18ac74ab2,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.0,38.0,,
8ac02ea5731d44aa5508b2669065e100,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.5,50.0,,
8d52daeb832b2ee4a6d97e9d182b22e4,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,34.0,,
67694afcd6581142daacf6042dda2df3,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.0,35.0,,
395831be2a5d630e4b18a90f26a25598,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,28.0,,
952ac52dfa5c58fdf17bae94c5293091,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",2.0,22.0,,
a6b9b90c7fc1d8f91eaeca439729469f,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.0,45.0,,
8ac02ea5731d44aa5508b2669065e100,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",5.0,50.0,,
7b53df8fe748393440d2ec4dec15ac2e,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",4.0,30.0,,
5781bbd5660ed8c0e52119b6576e9d48,junior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",1.5,20.0,,
d11ec73d3da48ad340d541375ee6d933,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",4.5,45.0,,
34c63a04a32d57000e832e0035da8962,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",3.0,31.0,,
40b1cdf8d376dd070211464a9c45384e,senior,Cybersecurity,"SOC, splunk, nessus, qradar, IAM, remedy, checkpoint ",5.0,48.0,,
